patch_idx,tp,detected,truth,tp_small,truth_small,unmatched,recall,recall_small,precision,new_crater_pct
508055,13,18,19,12,18,5,0.6842105263157895,0.6666666666666666,0.7222222222222222,0.20833333333333334
508220,5,6,6,5,6,1,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.14285714285714285
508227,7,7,7,7,7,0,1.0,1.0,1.0,0.0
508235,3,3,3,3,3,0,1.0,1.0,1.0,0.0
508236,2,3,2,2,2,1,1.0,1.0,0.6666666666666666,0.3333333333333333
508241,5,5,6,5,6,0,0.8333333333333334,0.8333333333333334,1.0,0.0
508293,4,7,10,4,10,3,0.4,0.4,0.5714285714285714,0.23076923076923078
508294,24,26,43,24,43,2,0.5581395348837209,0.5581395348837209,0.9230769230769231,0.044444444444444446
508305,26,29,47,26,47,3,0.5531914893617021,0.5531914893617021,0.896551724137931,0.06
508334,13,14,34,13,34,1,0.38235294117647056,0.38235294117647056,0.9285714285714286,0.02857142857142857
508338,7,8,22,7,22,1,0.3181818181818182,0.3181818181818182,0.875,0.043478260869565216
508398,4,7,17,4,17,3,0.23529411764705882,0.23529411764705882,0.5714285714285714,0.15
508425,15,21,18,15,18,6,0.8333333333333334,0.8333333333333334,0.7142857142857143,0.25
508570,10,10,18,9,16,0,0.5555555555555556,0.5625,1.0,0.0
508678,9,10,14,9,14,1,0.6428571428571429,0.6428571428571429,0.9,0.06666666666666667
508698,16,16,22,16,22,0,0.7272727272727273,0.7272727272727273,1.0,0.0
508737,5,6,5,5,5,1,1.0,1.0,0.8333333333333334,0.16666666666666666
508752,1,1,1,1,1,0,1.0,1.0,1.0,0.0
508787,3,4,3,3,3,1,1.0,1.0,0.75,0.25
508805,2,2,2,2,2,0,1.0,1.0,1.0,0.0
508850,7,7,7,6,6,0,1.0,1.0,1.0,0.0
508890,7,7,8,7,8,0,0.875,0.875,1.0,0.0
508953,6,6,8,4,6,0,0.75,0.6666666666666666,1.0,0.0
509600,7,7,8,7,8,0,0.875,0.875,1.0,0.0
509819,19,23,26,18,24,4,0.7307692307692307,0.75,0.8260869565217391,0.13333333333333333
509824,20,21,24,20,23,1,0.8333333333333334,0.8695652173913043,0.9523809523809523,0.04
509868,11,14,14,11,14,3,0.7857142857142857,0.7857142857142857,0.7857142857142857,0.17647058823529413
509870,17,21,27,17,27,4,0.6296296296296297,0.6296296296296297,0.8095238095238095,0.12903225806451613
509922,7,9,8,7,8,2,0.875,0.875,0.7777777777777778,0.2
509963,1,1,1,1,1,0,1.0,1.0,1.0,0.0
510022,3,3,5,3,5,0,0.6,0.6,1.0,0.0
510722,2,3,2,2,2,1,1.0,1.0,0.6666666666666666,0.3333333333333333
510752,1,1,1,1,1,0,1.0,1.0,1.0,0.0
510766,4,5,4,4,4,1,1.0,1.0,0.8,0.2
510769,3,3,3,3,3,0,1.0,1.0,1.0,0.0
510783,3,3,3,3,3,0,1.0,1.0,1.0,0.0
510821,3,3,3,3,3,0,1.0,1.0,1.0,0.0
510831,3,3,3,3,3,0,1.0,1.0,1.0,0.0
510933,5,6,5,5,5,1,1.0,1.0,0.8333333333333334,0.16666666666666666
510974,13,13,13,13,13,0,1.0,1.0,1.0,0.0
511034,3,3,4,3,4,0,0.75,0.75,1.0,0.0
511038,2,2,2,2,2,0,1.0,1.0,1.0,0.0
511827,3,4,3,3,3,1,1.0,1.0,0.75,0.25
511859,9,9,10,9,10,0,0.9,0.9,1.0,0.0
