patch_idx,tp,detected,truth,tp_small,truth_small,unmatched,recall,recall_small,precision,new_crater_pct
503075,5,5,7,5,7,0,0.7142857142857143,0.7142857142857143,1.0,0.0
503175,1,2,1,1,1,1,1.0,1.0,0.5,0.5
503260,15,15,24,14,23,0,0.625,0.6086956521739131,1.0,0.0
503298,9,10,14,9,14,1,0.6428571428571429,0.6428571428571429,0.9,0.06666666666666667
503907,5,8,7,5,7,3,0.7142857142857143,0.7142857142857143,0.625,0.3
503938,7,7,8,7,8,0,0.875,0.875,1.0,0.0
503963,4,8,8,4,8,4,0.5,0.5,0.5,0.3333333333333333
504020,2,2,2,2,2,0,1.0,1.0,1.0,0.0
504099,15,19,16,15,16,4,0.9375,0.9375,0.7894736842105263,0.2
504134,13,14,15,13,15,1,0.8666666666666667,0.8666666666666667,0.9285714285714286,0.0625
504142,7,7,7,6,6,0,1.0,1.0,1.0,0.0
504148,6,6,8,6,8,0,0.75,0.75,1.0,0.0
504224,1,1,3,1,3,0,0.3333333333333333,0.3333333333333333,1.0,0.0
504288,25,27,56,25,55,2,0.44642857142857145,0.45454545454545453,0.9259259259259259,0.034482758620689655
504305,21,23,43,21,43,2,0.4883720930232558,0.4883720930232558,0.9130434782608695,0.044444444444444446
504342,19,20,37,19,37,1,0.5135135135135135,0.5135135135135135,0.95,0.02631578947368421
504403,14,18,26,14,25,4,0.5384615384615384,0.56,0.7777777777777778,0.13333333333333333
504512,28,29,55,28,55,1,0.509090909090909,0.509090909090909,0.9655172413793104,0.017857142857142856
504554,19,22,40,19,40,3,0.475,0.475,0.8636363636363636,0.06976744186046512
504666,9,12,16,9,16,3,0.5625,0.5625,0.75,0.15789473684210525
504676,24,25,46,23,45,1,0.5217391304347826,0.5111111111111111,0.96,0.02127659574468085
504691,16,17,24,16,24,1,0.6666666666666666,0.6666666666666666,0.9411764705882353,0.04
504781,23,27,35,23,35,4,0.6571428571428571,0.6571428571428571,0.8518518518518519,0.10256410256410256
504814,8,8,22,8,22,0,0.36363636363636365,0.36363636363636365,1.0,0.0
504843,12,13,30,12,30,1,0.4,0.4,0.9230769230769231,0.03225806451612903
504846,4,6,9,4,9,2,0.4444444444444444,0.4444444444444444,0.6666666666666666,0.18181818181818182
504870,4,5,13,4,13,1,0.3076923076923077,0.3076923076923077,0.8,0.07142857142857142
504888,11,11,29,11,29,0,0.3793103448275862,0.3793103448275862,1.0,0.0
504916,19,19,31,18,30,0,0.6129032258064516,0.6,1.0,0.0
505017,5,5,5,5,5,0,1.0,1.0,1.0,0.0
505059,1,1,1,1,1,0,1.0,1.0,1.0,0.0
505072,1,2,1,1,1,1,1.0,1.0,0.5,0.5
505108,7,7,9,7,9,0,0.7777777777777778,0.7777777777777778,1.0,0.0
505119,4,4,5,4,5,0,0.8,0.8,1.0,0.0
505166,4,4,13,4,13,0,0.3076923076923077,0.3076923076923077,1.0,0.0
505463,7,10,10,7,10,3,0.7,0.7,0.7,0.23076923076923078
505850,9,19,18,7,15,10,0.5,0.4666666666666667,0.47368421052631576,0.35714285714285715
505926,1,1,1,1,1,0,1.0,1.0,1.0,0.0
505931,6,6,7,6,7,0,0.8571428571428571,0.8571428571428571,1.0,0.0
505992,7,7,12,6,11,0,0.5833333333333334,0.5454545454545454,1.0,0.0
506144,26,28,44,26,44,2,0.5909090909090909,0.5909090909090909,0.9285714285714286,0.043478260869565216
506146,26,27,46,26,46,1,0.5652173913043478,0.5652173913043478,0.9629629629629629,0.02127659574468085
506148,19,19,42,19,42,0,0.4523809523809524,0.4523809523809524,1.0,0.0
